"PlayerInGameID","PRID","PlayerID","ChampionID","ClubID","GameID","PlayerInGamePositionInGame","ChampionInGameSpecID","ChampionItemID","PlayerInGameID"
560,63,21,59,20,44,Mid Laner,1203,52,560
595,983,102,29,31,82,Support,1204,91,595
799,94,53,38,21,45,Mid Laner,1205,90,799
450,862,6,10,21,77,Top Laner,1206,9,450
235,143,134,21,47,23,Bot Laner,1207,29,235
862,720,97,33,3,84,Jungler,1208,49,862
126,424,94,74,26,13,Support,1209,98,126
791,908,83,73,25,79,Bot Laner,1211,30,791
118,267,224,74,24,12,Bot Laner,1212,70,118
416,753,231,22,84,41,Jungler,1213,70,416
143,457,242,58,29,14,Top Laner,1214,74,143
813,371,43,73,19,56,Mid Laner,1216,38,813
3,142,225,16,1,1,Mid Laner,1217,99,3
658,915,77,55,26,79,Support,1218,22,658
392,744,25,51,79,38,Jungler,1219,3,392
264,339,38,20,53,26,Bot Laner,1220,22,264
464,806,30,44,15,74,Support,1221,65,464
39,392,240,38,8,4,Support,1222,88,39
764,51,210,7,18,43,Mid Laner,1223,35,764
336,271,299,35,68,33,Top Laner,1224,71,336
88,845,94,22,18,9,Top Laner,1225,90,88
627,517,27,15,29,61,Jungler,1226,4,627
428,328,269,52,15,55,Mid Laner,1227,7,428
19,698,318,61,4,2,Support,1229,12,19
231,960,181,21,47,23,Jungler,1230,96,231
852,524,275,42,1,83,Jungler,1231,33,852
917,260,229,89,14,89,Mid Laner,1232,64,917
36,631,129,4,8,4,Jungler,1233,24,36
179,796,49,11,36,18,Mid Laner,1234,86,179
709,90,213,86,22,46,Bot Laner,1235,89,709
652,760,199,35,10,72,Mid Laner,1236,45,652
764,51,210,7,18,43,Mid Laner,1237,87,764
295,870,108,50,59,29,Mid Laner,1238,28,295
248,137,31,41,50,25,Support,1239,103,248
140,160,187,71,28,14,Mid Laner,1240,40,140
474,550,229,19,31,62,Top Laner,1241,88,474
494,892,316,41,25,79,Top Laner,1243,12,494
896,944,288,66,10,87,Jungler,1244,40,896
132,892,128,21,27,13,Top Laner,1245,20,132
93,282,110,36,19,10,Top Laner,1246,74,93
29,937,32,67,6,3,Support,1247,30,29
646,899,168,47,24,78,Jungler,1248,41,646
790,985,88,39,32,82,Support,1249,74,790
453,231,266,51,34,51,Mid Laner,1250,72,453
636,646,53,62,40,67,Bot Laner,1251,11,636
421,955,64,49,85,41,Jungler,1252,8,421
179,796,49,11,36,18,Mid Laner,1253,64,179
629,60,126,55,19,44,Support,1254,5,629
258,198,137,60,52,25,Top Laner,1255,88,258
292,343,167,41,59,29,Top Laner,1256,70,292
495,564,309,18,33,63,Bot Laner,1257,61,495
736,800,104,28,14,73,Support,1258,72,736
73,400,292,90,15,8,Top Laner,1259,28,73
49,127,308,30,10,5,Top Laner,1260,88,49
661,277,195,73,36,52,Jungler,1261,16,661
341,466,103,10,69,34,Top Laner,1262,80,341
842,981,103,57,33,83,Mid Laner,1263,79,842
522,223,147,59,32,50,Support,1264,26,522
783,40,147,3,17,43,Jungler,1267,94,783
712,912,138,6,28,80,Support,1268,88,712
686,696,328,77,5,69,Mid Laner,1269,80,686
288,388,110,70,58,28,Top Laner,1270,74,288
711,876,297,14,22,77,Mid Laner,1271,84,711
650,56,124,72,18,44,Bot Laner,1272,74,650
733,880,253,61,23,78,Bot Laner,1273,12,733
436,300,235,13,38,53,Bot Laner,1274,25,436
608,93,90,31,21,45,Mid Laner,1275,52,608
83,406,200,90,17,9,Top Laner,1276,26,83
599,833,220,86,17,75,Mid Laner,1277,92,599
423,285,144,86,85,41,Support,1278,75,423
646,899,168,47,24,78,Jungler,1279,61,646
320,491,270,48,64,31,Mid Laner,1280,104,320
118,267,224,74,24,12,Bot Laner,1281,79,118
416,753,231,22,84,41,Jungler,1282,7,416
165,48,32,45,33,16,Support,1283,61,165
348,501,248,88,70,34,Top Laner,1284,37,348
53,218,260,25,11,6,Support,1285,109,53
107,244,92,59,22,11,Support,1286,33,107
190,593,94,77,38,19,Top Laner,1287,43,190
555,301,178,47,38,53,Mid Laner,1288,88,555
419,395,305,30,84,41,Top Laner,1289,88,419
780,661,120,86,1,67,Support,1290,104,780
682,679,98,46,3,68,Support,1291,55,682
547,720,319,29,7,70,Top Laner,1292,85,547
450,862,6,10,21,77,Top Laner,1293,17,450
679,5,86,61,20,45,Top Laner,1294,49,679
518,567,162,12,33,63,Top Laner,1295,74,518
616,851,193,37,21,77,Bot Laner,1296,34,616
450,862,6,10,21,77,Top Laner,1297,67,450
249,370,268,75,50,25,Top Laner,1298,36,249
707,534,232,50,33,63,Support,1299,29,707
802,209,210,45,31,50,Jungler,1300,75,802
818,334,157,28,16,55,Mid Laner,1301,72,818
397,119,250,41,80,39,Jungler,1302,91,397
860,273,113,3,2,84,Top Laner,1303,1,860
392,744,25,51,79,38,Jungler,1304,89,392
16,90,148,24,4,2,Bot Laner,1305,42,16
659,320,125,86,15,54,Top Laner,1306,74,659
653,559,199,81,32,63,Top Laner,1307,16,653
239,592,141,33,48,24,Top Laner,1308,101,239
362,680,302,49,73,36,Bot Laner,1309,89,362
725,683,319,4,3,68,Mid Laner,1310,46,725
375,649,200,36,75,37,Support,1311,66,375
591,531,338,80,30,62,Top Laner,1312,67,591
603,727,117,46,7,70,Jungler,1313,52,603
318,166,268,30,64,31,Top Laner,1314,73,318
851,97,196,74,1,83,Bot Laner,1315,89,851
436,300,235,13,38,53,Bot Laner,1317,21,436
578,429,200,92,22,58,Jungler,1318,7,578
678,212,178,25,31,50,Support,1319,11,678
759,448,121,27,24,59,Mid Laner,1320,19,759
557,763,65,46,11,72,Top Laner,1321,47,557
913,17,8,15,13,89,Support,1322,79,913
138,325,332,46,28,14,Bot Laner,1323,41,138
346,984,70,91,70,34,Bot Laner,1324,68,346
837,733,231,62,7,70,Mid Laner,1325,80,837
919,999,289,22,14,89,Top Laner,1326,5,919
57,496,215,29,12,6,Mid Laner,1328,32,57
422,724,234,34,85,41,Mid Laner,1329,65,422
315,247,183,86,63,31,Mid Laner,1330,11,315
466,466,230,67,27,61,Jungler,1331,53,466
785,457,171,61,25,59,Support,1332,21,785
544,361,176,3,18,56,Jungler,1333,75,544
621,190,107,22,28,48,Bot Laner,1334,42,621
382,118,258,70,77,37,Jungler,1335,67,382
246,188,271,15,50,24,Jungler,1336,102,246
48,571,157,42,10,5,Support,1337,33,48
129,309,105,69,26,13,Jungler,1338,15,129
747,211,200,7,32,50,Top Laner,1340,64,747
349,780,275,73,70,34,Mid Laner,1341,60,349
78,389,293,51,16,8,Top Laner,1342,94,78
565,128,199,67,24,46,Mid Laner,1343,13,565
554,501,299,66,28,61,Jungler,1344,16,554
786,385,116,32,20,57,Top Laner,1345,34,786
362,680,302,49,73,36,Bot Laner,1346,15,362
59,486,165,73,12,6,Top Laner,1347,83,59
771,748,292,34,9,71,Bot Laner,1348,89,771
344,692,227,43,69,34,Mid Laner,1349,97,344
244,890,26,31,49,24,Top Laner,1350,56,244
837,733,231,62,7,70,Mid Laner,1351,33,837
394,636,247,44,79,39,Support,1352,87,394
901,804,39,37,11,88,Jungler,1353,85,901
900,446,89,48,10,88,Bot Laner,1354,9,900
165,48,32,45,33,16,Support,1355,96,165
55,95,21,76,11,6,Bot Laner,1356,52,55
748,792,72,60,13,73,Bot Laner,1357,70,748
289,567,125,54,58,28,Bot Laner,1358,46,289
162,356,319,39,33,16,Bot Laner,1359,43,162
171,287,237,14,35,17,Bot Laner,1360,53,171
566,127,81,16,24,46,Support,1362,98,566
727,100,63,54,23,46,Top Laner,1363,78,727
106,205,60,52,22,11,Mid Laner,1365,108,106
181,771,251,9,37,18,Bot Laner,1366,90,181
73,400,292,90,15,8,Top Laner,1367,92,73
23,337,231,80,5,3,Mid Laner,1368,14,23
7,26,339,61,2,1,Jungler,1369,89,7
48,571,157,42,10,5,Support,1370,33,48
827,515,152,51,29,61,Mid Laner,1372,81,827
493,419,115,54,22,58,Support,1373,23,493
127,216,217,90,26,13,Top Laner,1374,104,127
320,491,270,48,64,31,Mid Laner,1375,83,320
439,179,83,36,27,48,Support,1376,58,439
142,873,201,30,29,14,Bot Laner,1377,100,142
926,727,50,3,16,90,Mid Laner,1378,74,926
356,881,193,18,72,35,Top Laner,1379,30,356
569,249,323,56,33,51,Jungler,1380,35,569
464,806,30,44,15,74,Support,1381,7,464
323,809,59,40,65,32,Bot Laner,1382,86,323
526,823,62,59,16,74,Mid Laner,1383,2,526
231,960,181,21,47,23,Jungler,1384,95,231
602,582,149,20,35,64,Bot Laner,1385,7,602
39,392,240,38,8,4,Support,1386,6,39
884,387,241,8,7,86,Support,1387,103,884
258,198,137,60,52,25,Top Laner,1388,63,258
878,50,135,68,6,85,Mid Laner,1389,71,878
315,247,183,86,63,31,Mid Laner,1390,51,315
627,517,27,15,29,61,Jungler,1391,43,627
550,20,88,47,16,42,Mid Laner,1392,28,550
646,899,168,47,24,78,Jungler,1393,61,646
906,100,147,64,12,88,Jungler,1394,22,906
101,54,328,52,21,10,Mid Laner,1395,25,101
247,722,151,81,50,24,Mid Laner,1396,2,247
327,329,130,4,66,32,Bot Laner,1397,48,327
810,445,226,82,24,59,Top Laner,1398,30,810
425,814,199,19,85,42,Bot Laner,1399,81,425
259,206,253,14,52,26,Bot Laner,1400,74,259
314,841,320,46,63,31,Jungler,1401,101,314
528,835,22,48,18,75,Top Laner,1402,16,528
856,61,125,20,2,83,Bot Laner,1403,76,856
655,99,281,26,22,45,Bot Laner,1404,76,655
40,221,320,87,8,4,Top Laner,1405,107,40
317,676,305,11,64,31,Bot Laner,1406,39,317
71,46,85,71,15,8,Mid Laner,1407,35,71
98,327,204,8,20,10,Top Laner,1408,73,98
629,60,126,55,19,44,Support,1409,97,629
220,622,48,71,44,22,Top Laner,1410,28,220
120,34,194,43,24,12,Mid Laner,1411,60,120
358,788,86,19,72,35,Jungler,1412,48,358
526,823,62,59,16,74,Mid Laner,1413,59,526
46,427,64,91,10,5,Jungler,1414,83,46
696,759,289,29,10,72,Mid Laner,1415,40,696
669,640,163,68,39,66,Top Laner,1416,75,669
686,696,328,77,5,69,Mid Laner,1417,1,686
353,323,241,57,71,35,Jungler,1418,32,353
376,304,142,30,76,37,Bot Laner,1419,19,376
739,829,102,68,17,75,Jungler,1420,69,739
225,903,64,38,45,22,Bot Laner,1421,53,225
439,179,83,36,27,48,Support,1422,52,439
560,63,21,59,20,44,Mid Laner,1423,59,560
776,298,78,36,38,53,Top Laner,1424,46,776
615,736,119,81,8,71,Top Laner,1425,70,615
147,778,15,63,30,15,Bot Laner,1426,2,147
61,822,141,57,13,7,Jungler,1427,108,61
609,986,65,24,32,82,Support,1428,29,609
145,93,68,61,29,14,Mid Laner,1429,86,145
540,972,223,51,31,81,Mid Laner,1431,44,540
121,523,99,40,25,12,Support,1432,82,121
820,940,304,38,29,80,Top Laner,1433,85,820
227,691,114,76,46,23,Mid Laner,1434,37,227
371,879,262,26,75,36,Bot Laner,1435,51,371
618,693,243,15,4,68,Mid Laner,1436,107,618
503,592,257,75,36,65,Top Laner,1437,4,503
474,550,229,19,31,62,Top Laner,1438,82,474
272,341,255,49,55,27,Support,1439,77,272
495,564,309,18,33,63,Bot Laner,1440,95,495
276,332,167,72,56,27,Mid Laner,1441,102,276
107,244,92,59,22,11,Support,1442,50,107
774,414,178,19,21,58,Mid Laner,1443,41,774
359,6,225,22,72,35,Mid Laner,1444,96,359
527,542,121,32,31,62,Support,1445,52,527
144,852,266,79,29,14,Jungler,1446,19,144
804,403,18,50,20,57,Support,1447,20,804
278,619,95,85,56,27,Top Laner,1448,12,278
246,188,271,15,50,24,Jungler,1449,54,246
380,919,162,3,76,37,Top Laner,1450,68,380
369,103,220,54,74,36,Support,1451,65,369
835,632,98,87,39,66,Bot Laner,1452,55,835
797,95,274,53,22,45,Jungler,1453,67,797
368,891,338,75,74,36,Mid Laner,1454,106,368
790,985,88,39,32,82,Support,1455,44,790
503,592,257,75,36,65,Top Laner,1456,7,503
746,340,265,38,16,55,Support,1457,103,746
171,287,237,14,35,17,Bot Laner,1458,106,171
293,314,25,66,59,29,Bot Laner,1459,101,293
65,66,30,45,13,7,Bot Laner,1460,79,65
447,185,319,52,27,48,Jungler,1461,7,447
133,979,221,87,27,13,Bot Laner,1462,51,133
104,123,55,18,21,10,Bot Laner,1463,20,104
455,738,128,46,8,70,Top Laner,1464,87,455
801,426,284,70,22,58,Bot Laner,1465,50,801
748,792,72,60,13,73,Bot Laner,1466,6,748
899,882,96,77,10,87,Top Laner,1467,30,899
885,27,323,83,7,86,Top Laner,1468,68,885
29,937,32,67,6,3,Support,1469,65,29
273,292,52,18,55,27,Top Laner,1470,48,273
315,247,183,86,63,31,Mid Laner,1471,19,315
563,597,237,72,37,65,Bot Laner,1472,2,563
728,336,92,20,16,55,Bot Laner,1473,76,728
551,558,35,20,32,63,Support,1474,83,551
670,590,271,25,37,65,Bot Laner,1475,39,670
227,691,114,76,46,23,Mid Laner,1476,3,227
350,583,318,78,70,34,Support,1477,11,350
552,979,213,54,31,82,Top Laner,1478,101,552
907,101,29,89,12,88,Mid Laner,1479,38,907
479,425,228,18,22,58,Top Laner,1480,9,479
434,512,232,11,29,61,Support,1481,12,434
654,67,189,50,20,44,Support,1482,40,654
632,306,52,80,39,53,Jungler,1483,109,632
160,469,42,91,32,16,Support,1484,107,160
525,13,201,63,15,42,Jungler,1485,108,525
328,29,78,55,66,32,Jungler,1486,67,328
379,212,220,24,76,37,Support,1487,80,379
612,189,63,47,28,48,Jungler,1488,5,612
634,637,270,40,39,66,Support,1489,73,634
6,470,57,66,2,1,Bot Laner,1491,51,6
171,287,237,14,35,17,Bot Laner,1492,40,171
860,273,113,3,2,84,Top Laner,1493,38,860
371,879,262,26,75,36,Bot Laner,1494,62,371
395,963,14,65,79,39,Top Laner,1495,50,395
569,249,323,56,33,51,Jungler,1496,59,569
386,468,334,49,78,38,Bot Laner,1497,91,386
165,48,32,45,33,16,Support,1498,96,165
890,54,323,4,8,87,Top Laner,1499,69,890
862,720,97,33,3,84,Jungler,1500,33,862
169,563,40,60,34,17,Mid Laner,1501,82,169
252,745,80,15,51,25,Mid Laner,1502,49,252
488,533,333,31,31,62,Support,1503,56,488
579,1,316,27,15,42,Mid Laner,1505,3,579
732,348,162,35,18,56,Top Laner,1506,34,732
105,901,92,90,21,10,Jungler,1507,50,105
545,961,114,20,30,81,Mid Laner,1508,23,545
740,801,234,89,15,74,Mid Laner,1509,28,740
747,211,200,7,32,50,Top Laner,1511,5,747
70,561,73,55,14,7,Bot Laner,1512,19,70
326,394,146,34,66,32,Top Laner,1513,56,326
151,437,125,49,31,15,Top Laner,1514,47,151
148,383,90,43,30,15,Jungler,1515,20,148
598,508,247,59,29,61,Top Laner,1516,50,598
234,28,109,76,47,23,Top Laner,1517,3,234
874,45,21,30,5,85,Support,1518,8,874
331,507,1,19,67,33,Top Laner,1519,12,331
43,674,306,28,9,5,Bot Laner,1520,53,43
69,801,88,27,14,7,Top Laner,1521,84,69
263,839,131,37,53,26,Top Laner,1523,65,263
156,444,272,45,32,16,Top Laner,1524,88,156
752,909,158,91,25,79,Bot Laner,1525,73,752
598,508,247,59,29,61,Top Laner,1526,26,598
749,284,61,62,37,53,Jungler,1527,30,749
519,468,114,46,26,60,Bot Laner,1528,9,519
163,152,326,11,33,16,Jungler,1529,56,163
770,735,64,7,8,70,Support,1530,30,770
534,865,307,82,22,77,Bot Laner,1531,44,534
714,562,268,35,33,63,Bot Laner,1532,93,714
189,234,12,59,38,19,Support,1533,50,189
483,690,267,53,4,69,Support,1534,15,483
735,332,6,28,16,55,Mid Laner,1535,85,735
263,839,131,37,53,26,Top Laner,1536,25,263
176,223,20,47,36,18,Top Laner,1537,52,176
589,62,309,84,19,44,Mid Laner,1538,16,589
283,859,315,28,57,28,Top Laner,1539,20,283
86,747,28,13,18,9,Mid Laner,1540,17,86
149,711,283,6,30,15,Mid Laner,1541,5,149
638,611,293,3,38,66,Mid Laner,1542,23,638
814,395,230,18,20,57,Support,1543,107,814
889,555,331,49,8,87,Support,1544,82,889
29,937,32,67,6,3,Support,1545,42,29
354,617,214,39,71,35,Mid Laner,1546,108,354
148,383,90,43,30,15,Jungler,1547,10,148
840,252,3,53,34,51,Bot Laner,1548,50,840
376,304,142,30,76,37,Bot Laner,1549,28,376
517,254,15,58,34,51,Support,1550,64,517
250,679,298,19,50,25,Bot Laner,1551,57,250
442,891,92,7,24,78,Jungler,1552,14,442
40,221,320,87,8,4,Top Laner,1553,86,40
789,141,298,19,25,47,Mid Laner,1554,40,789
710,864,98,25,21,77,Jungler,1555,63,710
231,960,181,21,47,23,Jungler,1556,81,231
48,571,157,42,10,5,Support,1558,80,48
702,479,56,3,26,60,Support,1559,101,702
283,859,315,28,57,28,Top Laner,1560,18,283
502,378,66,54,19,57,Support,1561,10,502
436,300,235,13,38,53,Bot Laner,1562,13,436
717,307,130,49,39,53,Top Laner,1563,100,717
216,344,265,44,44,22,Bot Laner,1564,89,216
365,728,102,78,73,36,Support,1565,101,365
350,583,318,78,70,34,Support,1567,63,350
408,441,238,24,82,40,Support,1568,63,408
861,422,82,20,3,84,Bot Laner,1569,46,861
124,241,20,11,25,12,Jungler,1570,90,124
809,937,301,69,28,80,Support,1571,19,809
386,468,334,49,78,38,Bot Laner,1572,72,386
327,329,130,4,66,32,Bot Laner,1574,108,327
800,343,13,76,17,55,Support,1575,72,800
379,212,220,24,76,37,Support,1576,95,379
675,837,1,35,18,75,Bot Laner,1577,45,675
181,771,251,9,37,18,Bot Laner,1578,54,181
267,364,205,80,54,26,Support,1580,47,267
461,571,207,89,34,64,Jungler,1581,19,461
104,123,55,18,21,10,Bot Laner,1582,72,104
44,349,90,90,9,5,Support,1583,6,44
633,4,298,26,16,43,Mid Laner,1584,109,633
222,882,1,45,45,22,Mid Laner,1585,8,222
239,592,141,33,48,24,Top Laner,1586,86,239
603,727,117,46,7,70,Jungler,1588,19,603
539,978,95,38,31,82,Jungler,1589,92,539
10,705,24,44,2,1,Top Laner,1590,24,10
758,761,297,61,11,72,Jungler,1591,23,758
173,148,64,86,35,17,Top Laner,1592,42,173
264,339,38,20,53,26,Bot Laner,1593,19,264
11,220,113,55,3,2,Bot Laner,1594,4,11
578,429,200,92,22,58,Jungler,1595,95,578
7,26,339,61,2,1,Jungler,1596,23,7
112,445,291,44,23,11,Top Laner,1597,105,112
11,220,113,55,3,2,Bot Laner,1599,3,11
588,691,264,25,4,68,Jungler,1601,63,588
589,62,309,84,19,44,Mid Laner,1602,98,589
436,300,235,13,38,53,Bot Laner,1603,95,436
273,292,52,18,55,27,Top Laner,1604,55,273
725,683,319,4,3,68,Mid Laner,1605,12,725
872,923,25,32,5,85,Jungler,1606,14,872
63,825,208,75,13,7,Support,1607,105,63
675,837,1,35,18,75,Bot Laner,1608,25,675
145,93,68,61,29,14,Mid Laner,1609,105,145
118,267,224,74,24,12,Bot Laner,1611,45,118
745,272,251,28,35,52,Mid Laner,1612,13,745
821,929,128,19,27,80,Bot Laner,1613,2,821
356,881,193,18,72,35,Top Laner,1614,57,356
465,707,150,22,6,69,Top Laner,1615,26,465
612,189,63,47,28,48,Jungler,1616,89,612
88,845,94,22,18,9,Top Laner,1617,31,88
814,395,230,18,20,57,Support,1618,79,814
472,269,207,92,35,52,Mid Laner,1619,6,472
897,621,236,16,10,87,Mid Laner,1620,32,897
352,758,66,85,71,35,Bot Laner,1621,86,352
893,560,100,3,9,87,Bot Laner,1622,23,893
448,815,8,72,16,74,Mid Laner,1623,15,448
70,561,73,55,14,7,Bot Laner,1624,32,70
397,119,250,41,80,39,Jungler,1625,87,397
76,640,277,21,16,8,Mid Laner,1626,69,76
249,370,268,75,50,25,Top Laner,1627,68,249
78,389,293,51,16,8,Top Laner,1628,15,78
7,26,339,61,2,1,Jungler,1629,15,7
281,931,254,16,57,28,Mid Laner,1630,49,281
910,511,84,46,12,89,Bot Laner,1631,85,910
286,157,107,92,58,28,Mid Laner,1632,72,286
731,126,318,10,24,46,Support,1633,84,731
535,150,100,82,25,47,Jungler,1634,46,535
359,6,225,22,72,35,Mid Laner,1635,84,359
227,691,114,76,46,23,Mid Laner,1637,106,227
608,93,90,31,21,45,Mid Laner,1638,107,608
921,258,244,61,15,90,Mid Laner,1639,105,921
922,144,257,19,15,90,Support,1640,75,922
374,312,169,85,75,37,Mid Laner,1641,64,374
867,63,264,74,4,84,Jungler,1642,45,867
3,142,225,16,1,1,Mid Laner,1643,41,3
345,204,176,62,69,34,Support,1644,5,345
328,29,78,55,66,32,Jungler,1645,18,328
862,720,97,33,3,84,Jungler,1646,14,862
98,327,204,8,20,10,Top Laner,1647,3,98
14,279,218,26,3,2,Support,1648,25,14
679,5,86,61,20,45,Top Laner,1649,106,679
466,466,230,67,27,61,Jungler,1650,95,466
911,366,18,43,13,89,Jungler,1651,33,911
278,619,95,85,56,27,Top Laner,1652,91,278
135,624,213,63,27,13,Mid Laner,1653,23,135
517,254,15,58,34,51,Support,1655,63,517
10,705,24,44,2,1,Top Laner,1656,102,10
376,304,142,30,76,37,Bot Laner,1658,40,376
860,273,113,3,2,84,Top Laner,1659,102,860
401,623,76,51,81,39,Jungler,1660,8,401
48,571,157,42,10,5,Support,1661,88,48
678,212,178,25,31,50,Support,1662,65,678
865,652,93,73,3,84,Top Laner,1663,75,865
907,101,29,89,12,88,Mid Laner,1664,108,907
921,258,244,61,15,90,Mid Laner,1665,68,921
62,578,209,38,13,7,Mid Laner,1666,10,62
84,399,59,4,17,9,Bot Laner,1667,109,84
254,606,86,62,51,25,Top Laner,1670,58,254
582,708,141,29,6,69,Bot Laner,1671,30,582
853,2,115,6,1,83,Mid Laner,1673,47,853
590,894,280,65,24,78,Support,1674,54,590
485,737,5,72,9,71,Bot Laner,1675,12,485
154,610,138,78,31,15,Mid Laner,1676,53,154
693,342,78,61,17,55,Top Laner,1677,18,693
518,567,162,12,33,63,Top Laner,1678,39,518
776,298,78,36,38,53,Top Laner,1681,67,776
675,837,1,35,18,75,Bot Laner,1682,17,675
119,527,213,4,24,12,Jungler,1683,32,119
713,945,37,3,29,81,Top Laner,1684,108,713
525,13,201,63,15,42,Jungler,1685,13,525
121,523,99,40,25,12,Support,1686,97,121
139,94,217,34,28,14,Jungler,1687,20,139
598,508,247,59,29,61,Top Laner,1688,89,598
623,381,47,66,19,57,Mid Laner,1689,47,623
549,303,237,83,16,55,Jungler,1690,67,549
404,209,205,59,81,40,Support,1691,12,404
155,162,132,36,31,15,Support,1692,106,155
754,283,189,61,37,52,Mid Laner,1693,18,754
481,830,34,52,17,75,Jungler,1694,25,481
438,686,323,9,3,68,Mid Laner,1695,1,438
831,325,250,28,15,55,Jungler,1696,72,831
147,778,15,63,30,15,Bot Laner,1697,29,147
444,458,59,74,25,59,Support,1698,45,444
362,680,302,49,73,36,Bot Laner,1699,3,362
907,101,29,89,12,88,Mid Laner,1700,29,907
692,2,310,81,15,42,Support,1701,57,692
172,485,285,19,35,17,Jungler,1703,17,172
112,445,291,44,23,11,Top Laner,1704,47,112
406,479,335,61,82,40,Jungler,1705,23,406
468,102,196,13,25,47,Bot Laner,1706,13,468
419,395,305,30,84,41,Top Laner,1708,6,419
723,431,307,12,23,58,Bot Laner,1710,36,723
521,230,105,80,32,50,Mid Laner,1711,92,521
329,693,175,85,66,32,Mid Laner,1712,94,329
78,389,293,51,16,8,Top Laner,1713,55,78
130,500,46,56,26,13,Mid Laner,1714,17,130
672,58,249,91,19,44,Mid Laner,1715,76,672
190,593,94,77,38,19,Top Laner,1717,79,190
775,586,88,16,35,64,Support,1718,36,775
269,957,134,10,54,27,Bot Laner,1719,80,269
76,640,277,21,16,8,Mid Laner,1720,53,76
768,240,59,9,33,51,Jungler,1721,51,768
820,940,304,38,29,80,Top Laner,1722,62,820
75,621,323,14,15,8,Jungler,1723,23,75
771,748,292,34,9,71,Bot Laner,1724,72,771
407,696,278,89,82,40,Mid Laner,1725,104,407
662,702,132,87,5,69,Mid Laner,1727,62,662
765,896,311,60,24,78,Support,1728,109,765
45,186,124,57,9,5,Top Laner,1729,27,45
495,564,309,18,33,63,Bot Laner,1730,58,495
436,300,235,13,38,53,Bot Laner,1731,54,436
283,859,315,28,57,28,Top Laner,1732,23,283
857,360,323,70,2,83,Jungler,1733,17,857
410,86,322,55,82,40,Bot Laner,1734,84,410
508,872,152,10,22,77,Top Laner,1735,89,508
652,760,199,35,10,72,Mid Laner,1737,29,652
540,972,223,51,31,81,Mid Laner,1738,48,540
517,254,15,58,34,51,Support,1740,25,517
724,716,220,49,6,70,Jungler,1741,75,724
89,189,307,52,18,9,Bot Laner,1742,39,89
453,231,266,51,34,51,Mid Laner,1743,109,453
52,732,232,71,11,6,Mid Laner,1744,48,52
891,312,166,51,9,87,Jungler,1745,38,891
871,980,173,51,5,85,Bot Laner,1746,39,871
256,667,246,17,52,25,Mid Laner,1747,82,256
807,585,267,10,35,64,Jungler,1748,43,807
218,110,287,27,44,22,Mid Laner,1749,6,218
343,762,299,57,69,34,Jungler,1750,36,343
362,680,302,49,73,36,Bot Laner,1751,66,362
337,138,208,83,68,33,Bot Laner,1752,41,337
888,269,174,72,8,86,Bot Laner,1753,68,888
698,990,242,86,33,82,Top Laner,1755,11,698
648,900,253,34,25,79,Support,1756,7,648
844,932,16,22,28,80,Top Laner,1757,16,844
260,67,204,44,52,26,Jungler,1758,26,260
691,898,334,54,24,78,Mid Laner,1759,12,691
591,531,338,80,30,62,Top Laner,1760,77,591
496,500,137,5,28,61,Mid Laner,1761,12,496
245,357,79,81,49,24,Bot Laner,1762,79,245
618,693,243,15,4,68,Mid Laner,1764,100,618
474,550,229,19,31,62,Top Laner,1765,6,474
243,908,175,18,49,24,Support,1766,60,243
154,610,138,78,31,15,Mid Laner,1767,64,154
503,592,257,75,36,65,Top Laner,1768,20,503
658,915,77,55,26,79,Support,1769,2,658
315,247,183,86,63,31,Mid Laner,1770,102,315
745,272,251,28,35,52,Mid Laner,1771,44,745
54,2,308,73,11,6,Top Laner,1772,105,54
248,137,31,41,50,25,Support,1773,82,248
107,244,92,59,22,11,Support,1774,7,107
833,840,277,36,18,75,Support,1775,53,833
476,925,277,89,27,80,Jungler,1776,53,476
443,270,279,13,35,52,Mid Laner,1777,8,443
155,162,132,36,31,15,Support,1778,52,155
730,186,234,18,27,48,Mid Laner,1779,51,730
495,564,309,18,33,63,Bot Laner,1780,11,495
28,895,111,63,6,3,Mid Laner,1781,95,28
604,520,281,5,30,62,Mid Laner,1782,86,604
930,151,233,39,16,90,Jungler,1783,107,930
820,940,304,38,29,80,Top Laner,1784,21,820
455,738,128,46,8,70,Top Laner,1785,16,455
384,270,130,90,77,38,Support,1786,100,384
749,284,61,62,37,53,Jungler,1788,51,749
540,972,223,51,31,81,Mid Laner,1789,45,540
861,422,82,20,3,84,Bot Laner,1791,51,861
286,157,107,92,58,28,Mid Laner,1792,87,286
857,360,323,70,2,83,Jungler,1793,100,857
804,403,18,50,20,57,Support,1794,55,804
140,160,187,71,28,14,Mid Laner,1795,37,140
844,932,16,22,28,80,Top Laner,1796,91,844
5,710,151,27,1,1,Top Laner,1797,28,5
295,870,108,50,59,29,Mid Laner,1798,86,295
758,761,297,61,11,72,Jungler,1800,41,758
18,627,262,4,4,2,Mid Laner,1801,90,18
623,381,47,66,19,57,Mid Laner,1802,72,623
184,23,171,50,37,18,Support,1804,19,184
120,34,194,43,24,12,Mid Laner,1805,88,120
326,394,146,34,66,32,Top Laner,1806,5,326
28,895,111,63,6,3,Mid Laner,1807,66,28
593,121,229,31,23,46,Jungler,1808,77,593
134,731,134,44,27,13,Jungler,1810,14,134
428,328,269,52,15,55,Mid Laner,1811,75,428
458,984,327,16,32,82,Mid Laner,1812,91,458
